recId|SeqNumber|seqLength|displayLatitude|displayLongitude
2259|1|1|47.6763465|-122.2076518
2260|1|1|47.59425|-120.66469
2261|1|1|46.36207|-124.0535
2262|1|1|47.61289|-122.33531
2263|1|1|47.74412|-117.88579
2264|1|1|47.65808|-122.36539
2265|1|1|47.5510685|-122.3184949
2266|1|1|48.5351714|-123.0146664
2267|1|1|47.67916|-122.1352
2268|1|1|47.64918|-122.34437
2269|1|1|48.84696|-122.59156
2270|1|1|47.6600151|-117.4182731
2271|1|1|47.73356|-122.14822
2272|1|1|47.31435|-121.99059
2273|1|1|47.9783|-122.20838
2274|1|1|48.29916|-122.65286
2275|1|1|47.0441505|-122.8967612
2276|1|1|45.72725|-121.48556
2277|1|1|47.57528|-122.3347
2278|1|1|47.2562802|-122.4735151
2279|1|1|47.59703|-122.33378
2280|1|1|47.61393|-122.31589
2281|1|1|47.66881|-122.33349
2282|1|1|47.56041|-122.38658
2283|1|1|47.46659|-122.33883
2284|1|1|47.80998|-122.30207
2285|1|1|47.15897|-122.04775
2286|1|1|46.77159|-123.0074
2287|1|1|47.89563|-122.296
2288|1|1|47.94849|-122.30468
2289|1|1|47.65169|-122.35031
2290|1|1|45.67852|-122.55451
2291|1|1|46.20646|-119.76877
2292|1|1|47.48094|-122.20708
2293|1|2|47.52097|-120.46605
2293|2|2|47.5186586|-120.4585394
2294|1|1|48.22095|-122.68802
2295|1|1|48.93888|-119.43686
2296|1|1|48.74758|-122.48102
2297|1|1|47.65122|-122.11752
2298|1|1|47.68548|-122.14437
2299|1|1|47.4580803|-122.2559803
2300|1|1|47.38522|-117.17125
2301|1|1|48.52834|-121.9151802
2302|1|1|47.65784|-122.31354
2303|1|1|46.06941|-118.3348
2304|1|1|45.61628|-122.50376
2305|1|1|47.61003|-122.18791
2306|1|2|38.8039|-123.01844
2306|2|2|38.8045985|-123.0192181
2307|1|1|47.51964|-122.31192
2308|1|1|47.73469|-122.15389
2309|1|1|46.27452|-119.2773
2310|1|1|48.5196551|-122.6126958
2311|1|1|48.93888|-119.43686
2312|1|1|47.31056|-122.58234
2313|1|3|47.24454|-122.21014
2313|2|3|47.24454|-122.21014
2313|3|3|47.2424222|-122.2118435
2314|1|1|39.28742|-81.53301
2315|1|1|39.1420927|-79.4984128
2316|1|1|39.12916|-79.47331
2317|1|1|39.63222|-79.95523
2318|1|1|43.05249|-88.36633
2319|1|1|43.04476|-87.91144
2320|1|1|45.25879|-91.81805
2321|1|1|43.08538|-88.91165
2322|1|1|44.51924|-88.01814
2323|1|1|46.7267449|-92.1013159
2324|1|1|43.06719|-87.90186
2325|1|1|44.25328|-88.40295
2326|1|1|44.51033|-89.5734
2327|1|1|42.9742|-87.87594
2328|1|1|43.09958|-87.91962
2329|1|2|43.7561298|-87.9813949
2329|2|2|43.737977|-87.9812449
2330|1|1|46.58724|-90.89211
2331|1|1|43.29393|-87.98103
2332|1|1|45.04923|-87.28049
2333|1|1|44.2925|-90.85171
2334|1|1|44.55786|-88.06181
2335|1|1|44.89108|-92.63858
2336|1|1|44.0293|-88.16313
2337|1|1|43.03967|-87.91152
2338|1|1|44.95887|-89.62262
2339|1|1|42.83145|-88.7128
2340|1|1|45.0845|-87.65231
2341|1|1|43.83436|-91.23607
2342|1|1|44.26205|-88.40208
2343|1|1|42.96254|-90.13057
2344|1|1|44.78034|-91.44103
2345|1|2|42.8069|-89.63157
2345|2|2|42.86255|-89.61147
2346|1|1|46.01205|-91.24017
2347|1|1|43.58879|-89.79176
2348|1|1|45.87261|-89.71027
2349|1|1|42.5998|-89.64105
2350|1|1|43.16213|-87.96138
2351|1|1|43.03338|-87.90954
2352|1|1|43.04409|-87.96257
2353|1|1|44.0195102|-88.5498882
2354|1|1|43.05034|-87.92455
2355|1|1|44.42873|-88.05767
2356|1|1|44.55363|-88.0977
2357|1|1|44.46881|-88.08307
2358|1|1|43.05472|-87.90514
2359|1|1|43.17265|-89.92978
2360|1|1|44.94486|-91.39526
2361|1|1|43.05094|-89.47519
2362|1|1|43.75939|-87.72268
2363|1|1|44.95131|-89.66475
2364|1|1|43.38656|-87.88095
2365|1|1|43.00811|-89.73806
2366|1|1|44.51894|-88.01963
2367|1|1|43.01773|-89.42314
2368|1|1|43.07431|-89.38006
2369|1|1|44.9517451|-89.6633972
2370|1|1|42.67961|-89.0505
2371|1|1|43.0600949|-89.5064047
2372|1|1|43.22153|-90.04897
2373|1|1|44.03523|-88.56151
2374|1|1|44.27276|-88.46868
2375|1|1|44.87042|-88.13191
2376|1|1|44.25328|-88.40295
2377|1|1|43.04816|-88.35524
2378|1|1|43.11473|-89.65312
2379|1|1|44.08857|-87.65746
2380|1|1|43.53226|-90.00992
2381|1|1|43.80411|-91.25266
2382|1|1|44.83759|-87.37997
2383|1|1|43.09488|-89.51625
2384|1|1|44.95083|-89.61773
2385|1|1|45.63825|-89.41233
2386|1|1|42.55822|-87.85712
2387|1|1|42.55822|-87.85712
2388|1|1|42.85773|-90.17677
2389|1|1|44.65943|-90.17966
2390|1|1|43.19402|-88.72299
2391|1|1|44.25328|-88.40295
2392|1|1|46.01053|-91.48891
2393|1|1|43.12663|-89.32626
2394|1|1|44.25328|-88.40295
2395|1|1|38.90457|-77.06754
2396|1|1|38.8955998|-77.0294255
2397|1|1|38.89705|-77.02433
2398|1|1|38.89807|-77.03133
2399|1|1|38.91988|-77.00094
2400|1|1|38.89653|-77.02163
2401|1|1|38.89653|-77.02163
2402|1|2|38.8969385|-77.0080998
2402|2|2|38.90616|-77.03308
2403|1|1|38.90019|-77.02756
